team_comp,unlock_synergies,score,ratio
Braum/Leona/Lillia/Lux/Sejuani/Taliyah,5,5,0.62
Braum/Leona/Lillia/Lux/Sejuani/Vladimir,5,5,0.71
Braum/Leona/Lillia/Lux/Sejuani/Yone,5,5,0.62
Braum/Leona/Lillia/Malphite/Nunu/Olaf,5,5,0.62
Braum/Leona/Lillia/Malphite/Olaf/Sejuani,5,5,0.56
Braum/Leona/Lillia/Malphite/Olaf/Yone,5,5,0.62
Braum/Leona/Lillia/Malphite/Sejuani/Yone,5,5,0.56
Braum/Leona/Lillia/Nasus/Sejuani/Yone,5,5,0.62
Braum/Leona/Lillia/Nidalee/Nunu/Sejuani,5,6,0.62
Braum/Leona/Lillia/Nidalee/Nunu/Twitch,5,5,0.56
Braum/Leona/Lillia/Nidalee/Sejuani/Yone,5,5,0.56
Braum/Leona/Lillia/Nunu/Olaf/Sejuani,5,6,0.62
Braum/Leona/Lillia/Nunu/Olaf/Skarner,5,5,0.62
Braum/Leona/Lillia/Nunu/Olaf/Sylas,5,5,0.62
Braum/Leona/Lillia/Nunu/Olaf/Twitch,5,5,0.56
Braum/Leona/Lillia/Nunu/Olaf/Wukong,5,5,0.62
Braum/Leona/Lillia/Nunu/Olaf/Yone,5,5,0.71
Braum/Leona/Lillia/Nunu/Qiyana/Rengar,5,5,0.62
Braum/Leona/Lillia/Nunu/Rakan/Senna,5,5,0.62
Braum/Leona/Lillia/Nunu/Rell/Rengar,5,6,0.71
Braum/Leona/Lillia/Nunu/Rengar/Sejuani,5,6,0.62
Braum/Leona/Lillia/Nunu/Rengar/Twitch,5,5,0.56
Braum/Leona/Lillia/Nunu/Sejuani/Senna,5,6,0.62
Braum/Leona/Lillia/Nunu/Sejuani/Taliyah,5,6,0.71
Braum/Leona/Lillia/Nunu/Sejuani/Varus,5,6,0.62
Braum/Leona/Lillia/Nunu/Sejuani/Volibear,5,6,0.62
Braum/Leona/Lillia/Nunu/Sejuani/Yone,5,6,0.71
Braum/Leona/Lillia/Nunu/Sejuani/Zeri,5,6,0.62
Braum/Leona/Lillia/Nunu/Senna/Sett,5,5,0.62
Braum/Leona/Lillia/Nunu/Senna/Twitch,5,5,0.56
Braum/Leona/Lillia/Nunu/Senna/Zeri,5,5,0.62
Braum/Leona/Lillia/Nunu/Sett/Volibear,5,5,0.62
Braum/Leona/Lillia/Nunu/Sylas/Taliyah,5,5,0.62
Braum/Leona/Lillia/Nunu/Taliyah/Twitch,5,5,0.62
Braum/Leona/Lillia/Nunu/Taliyah/Vladimir,5,5,0.71
Braum/Leona/Lillia/Nunu/Twitch/Varus,6,6,0.75
Braum/Leona/Lillia/Nunu/Twitch/Volibear,5,5,0.56
Braum/Leona/Lillia/Nunu/Twitch/Yone,5,5,0.62
Braum/Leona/Lillia/Nunu/Twitch/Zeri,5,5,0.56
Braum/Leona/Lillia/Nunu/Wukong/Yone,5,5,0.71
Braum/Leona/Lillia/Olaf/Rell/Yone,5,5,0.62
Braum/Leona/Lillia/Olaf/Sejuani/Skarner,5,5,0.56
Braum/Leona/Lillia/Olaf/Sejuani/Sylas,5,5,0.56
Braum/Leona/Lillia/Olaf/Sejuani/Wukong,5,5,0.56
Braum/Leona/Lillia/Olaf/Sejuani/Yone,6,6,0.75
Braum/Leona/Lillia/Olaf/Skarner/Yone,5,5,0.62
Braum/Leona/Lillia/Olaf/Sylas/Yone,5,5,0.62
Braum/Leona/Lillia/Olaf/Twitch/Yone,5,5,0.56
Braum/Leona/Lillia/Qiyana/Rell/Rengar,5,5,0.62
Braum/Leona/Lillia/Qiyana/Rengar/Sejuani,5,5,0.56
Braum/Leona/Lillia/Qiyana/Sejuani/Yone,5,5,0.56
Braum/Leona/Lillia/Rakan/Sejuani/Senna,5,5,0.56
Braum/Leona/Lillia/Rakan/Sejuani/Yone,5,5,0.56
Braum/Leona/Lillia/Rell/Rengar/Sejuani,5,6,0.62
Braum/Leona/Lillia/Rell/Rengar/Twitch,5,5,0.56
Braum/Leona/Lillia/Rell/Rengar/Yone,5,5,0.62
Braum/Leona/Lillia/Rell/Sejuani/Yone,5,6,0.62
Braum/Leona/Lillia/Rell/Twitch/Varus,5,5,0.56
Braum/Leona/Lillia/Rell/Twitch/Yone,5,5,0.56
Braum/Leona/Lillia/Rell/Wukong/Yone,5,5,0.62
Braum/Leona/Lillia/Rengar/Sejuani/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Senna/Sett,5,5,0.56
Braum/Leona/Lillia/Sejuani/Senna/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Senna/Zeri,5,5,0.56
Braum/Leona/Lillia/Sejuani/Seraphine/Yone,5,5,0.5
Braum/Leona/Lillia/Sejuani/Sett/Volibear,5,5,0.56
Braum/Leona/Lillia/Sejuani/Sett/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Skarner/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Sylas/Taliyah,5,5,0.56
Braum/Leona/Lillia/Sejuani/Sylas/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Taliyah/Vladimir,5,5,0.62
Braum/Leona/Lillia/Sejuani/Taliyah/Yone,5,5,0.62
Braum/Leona/Lillia/Sejuani/Twitch/Varus,5,6,0.62
Braum/Leona/Lillia/Sejuani/Twitch/Yone,5,6,0.62
Braum/Leona/Lillia/Sejuani/Varus/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Vladimir/Yone,5,5,0.62
Braum/Leona/Lillia/Sejuani/Volibear/Yone,5,5,0.56
Braum/Leona/Lillia/Sejuani/Wukong/Yone,6,6,0.75
Braum/Leona/Lillia/Sejuani/Yone/Zac,5,5,0.62
Braum/Leona/Lillia/Sejuani/Yone/Zeri,5,5,0.56
Braum/Leona/Lillia/Sejuani/Yone/Zyra,5,5,0.56
Braum/Leona/Lillia/Twitch/Varus/Yone,5,5,0.56
Braum/Leona/Lillia/Twitch/Wukong/Yone,5,5,0.56
Braum/Leona/Lux/Malphite/Olaf/Yone,5,5,0.62
Braum/Leona/Lux/Nunu/Olaf/Sejuani,5,5,0.56
Braum/Leona/Lux/Olaf/Sejuani/Yone,5,5,0.56
Braum/Leona/Lux/Olaf/Skarner/Yone,5,5,0.71
Braum/Leona/Lux/Olaf/Sylas/Yone,5,5,0.62
Braum/Leona/Lux/Olaf/Twitch/Yone,5,5,0.56
Braum/Leona/Malphite/Nasus/Olaf/Yone,5,5,0.71
Braum/Leona/Malphite/Nidalee/Olaf/Yone,5,5,0.62
Braum/Leona/Malphite/Nunu/Olaf/Yone,5,5,0.71
Braum/Leona/Malphite/Olaf/Qiyana/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Rakan/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Rell/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Rengar/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Sejuani/Yone,6,6,0.75
Braum/Leona/Malphite/Olaf/Senna/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Seraphine/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Sett/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Skarner/Yone,5,5,0.71
Braum/Leona/Malphite/Olaf/Sylas/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Taliyah/Yone,5,5,0.71
Braum/Leona/Malphite/Olaf/Twitch/Varus,5,5,0.56
Braum/Leona/Malphite/Olaf/Twitch/Yone,6,6,0.75
Braum/Leona/Malphite/Olaf/Varus/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Vladimir/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Volibear/Yone,5,5,0.62
Braum/Leona/Malphite/Olaf/Wukong/Yone,5,5,0.71
Braum/Leona/Malphite/Olaf/Yone/Zac,5,5,0.83
Braum/Leona/Malphite/Olaf/Yone/Zeri,5,5,0.71
Braum/Leona/Malphite/Olaf/Yone/Zyra,5,5,0.62
Braum/Leona/Nasus/Olaf/Sejuani/Yone,5,5,0.62
Braum/Leona/Nasus/Olaf/Skarner/Yone,5,5,0.71
Braum/Leona/Nasus/Olaf/Sylas/Yone,5,5,0.62
Braum/Leona/Nasus/Olaf/Twitch/Yone,5,5,0.62
Braum/Leona/Nidalee/Nunu/Olaf/Sejuani,5,5,0.56
Braum/Leona/Nidalee/Olaf/Sejuani/Yone,5,5,0.56
Braum/Leona/Nidalee/Olaf/Skarner/Yone,5,5,0.71
Braum/Leona/Nidalee/Olaf/Sylas/Yone,5,5,0.56
Braum/Leona/Nidalee/Olaf/Twitch/Yone,5,5,0.56
Braum/Leona/Nunu/Olaf/Rell/Rengar,5,5,0.62
Braum/Leona/Nunu/Olaf/Rell/Yone,5,5,0.71
Braum/Leona/Nunu/Olaf/Rengar/Sejuani,5,5,0.56
Braum/Leona/Nunu/Olaf/Sejuani/Senna,5,5,0.56
Braum/Leona/Nunu/Olaf/Sejuani/Taliyah,5,5,0.56
Braum/Leona/Nunu/Olaf/Sejuani/Varus,5,5,0.56
Braum/Leona/Nunu/Olaf/Sejuani/Volibear,5,5,0.56
Braum/Leona/Nunu/Olaf/Sejuani/Yone,6,6,0.86
Braum/Leona/Nunu/Olaf/Sejuani/Zeri,5,5,0.56
Braum/Leona/Nunu/Olaf/Skarner/Yone,5,5,0.71
Braum/Leona/Nunu/Olaf/Sylas/Yone,5,5,0.62
Braum/Leona/Nunu/Olaf/Twitch/Varus,5,5,0.56
Braum/Leona/Nunu/Olaf/Twitch/Yone,5,5,0.62
Braum/Leona/Nunu/Sejuani/Senna/Zeri,5,5,0.62
Braum/Leona/Olaf/Qiyana/Rengar/Yone,5,5,0.62
Braum/Leona/Olaf/Qiyana/Sejuani/Yone,5,5,0.56
Braum/Leona/Olaf/Qiyana/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Qiyana/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Qiyana/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Rakan/Sejuani/Yone,5,5,0.56
Braum/Leona/Olaf/Rakan/Senna/Yone,5,5,0.62
Braum/Leona/Olaf/Rakan/Seraphine/Yone,5,5,0.56
Braum/Leona/Olaf/Rakan/Sett/Yone,5,5,0.62
Braum/Leona/Olaf/Rakan/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Rakan/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Rakan/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Rell/Rengar/Sejuani,5,5,0.56
Braum/Leona/Olaf/Rell/Rengar/Yone,5,5,0.62
Braum/Leona/Olaf/Rell/Sejuani/Yone,6,6,0.75
Braum/Leona/Olaf/Rell/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Rell/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Rell/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Rengar/Sejuani/Yone,5,5,0.56
Braum/Leona/Olaf/Rengar/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Rengar/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Rengar/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Senna/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Seraphine/Yone,5,5,0.5
Braum/Leona/Olaf/Sejuani/Sett/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Skarner/Yone,6,6,0.75
Braum/Leona/Olaf/Sejuani/Sylas/Yone,6,6,0.67
Braum/Leona/Olaf/Sejuani/Taliyah/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Twitch/Yone,5,6,0.62
Braum/Leona/Olaf/Sejuani/Varus/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Vladimir/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Volibear/Yone,5,5,0.56
Braum/Leona/Olaf/Sejuani/Wukong/Yone,5,5,0.62
Braum/Leona/Olaf/Sejuani/Yone/Zac,5,5,0.62
Braum/Leona/Olaf/Sejuani/Yone/Zeri,5,5,0.56
Braum/Leona/Olaf/Sejuani/Yone/Zyra,5,5,0.56
Braum/Leona/Olaf/Senna/Sett/Yone,5,5,0.62
Braum/Leona/Olaf/Senna/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Senna/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Senna/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Senna/Yone/Zeri,5,5,0.62
Braum/Leona/Olaf/Seraphine/Skarner/Yone,5,5,0.56
Braum/Leona/Olaf/Seraphine/Sylas/Yone,5,5,0.5
Braum/Leona/Olaf/Seraphine/Twitch/Yone,5,5,0.5
Braum/Leona/Olaf/Seraphine/Yone/Zyra,5,5,0.56
Braum/Leona/Olaf/Sett/Skarner/Yone,5,5,0.62
Braum/Leona/Olaf/Sett/Sylas/Yone,5,5,0.56
Braum/Leona/Olaf/Sett/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Sett/Volibear/Yone,5,5,0.62
Braum/Leona/Olaf/Skarner/Sylas/Yone,5,5,0.62
Braum/Leona/Olaf/Skarner/Taliyah/Yone,5,5,0.62
Braum/Leona/Olaf/Skarner/Twitch/Varus,5,5,0.62
Braum/Leona/Olaf/Skarner/Twitch/Yone,6,6,0.75
Braum/Leona/Olaf/Skarner/Varus/Yone,5,5,0.71
Braum/Leona/Olaf/Skarner/Vladimir/Yone,5,5,0.71
Braum/Leona/Olaf/Skarner/Volibear/Yone,5,5,0.62
Braum/Leona/Olaf/Skarner/Wukong/Yone,5,5,0.71
Braum/Leona/Olaf/Skarner/Yone/Zac,5,5,0.71
Braum/Leona/Olaf/Skarner/Yone/Zeri,5,5,0.62
Braum/Leona/Olaf/Skarner/Yone/Zyra,5,5,0.62
Braum/Leona/Olaf/Sylas/Taliyah/Yone,5,5,0.62
Braum/Leona/Olaf/Sylas/Twitch/Varus,5,5,0.5
Braum/Leona/Olaf/Sylas/Twitch/Yone,6,6,0.67
Braum/Leona/Olaf/Sylas/Varus/Yone,5,5,0.56
Braum/Leona/Olaf/Sylas/Vladimir/Yone,5,5,0.62
Braum/Leona/Olaf/Sylas/Volibear/Yone,5,5,0.56
Braum/Leona/Olaf/Sylas/Wukong/Yone,5,5,0.62
Braum/Leona/Olaf/Sylas/Yone/Zac,5,5,0.62
Braum/Leona/Olaf/Sylas/Yone/Zeri,5,5,0.56
Braum/Leona/Olaf/Sylas/Yone/Zyra,6,6,0.75
Braum/Leona/Olaf/Taliyah/Twitch/Yone,5,5,0.56
Braum/Leona/Olaf/Twitch/Varus/Wukong,5,5,0.56
Braum/Leona/Olaf/Twitch/Varus/Yone,6,6,0.75
Braum/Leona/Olaf/Twitch/Vladimir/Yone,5,5,0.56
Braum/Leona/Olaf/Twitch/Volibear/Yone,5,5,0.56
Braum/Leona/Olaf/Twitch/Wukong/Yone,5,5,0.62
Braum/Leona/Olaf/Twitch/Yone/Zac,5,5,0.62
Braum/Leona/Olaf/Twitch/Yone/Zeri,5,5,0.56
Braum/Leona/Olaf/Twitch/Yone/Zyra,5,5,0.56
Braum/Leona/Rell/Rengar/Sejuani/Yone,5,5,0.62
Braum/Leona/Twitch/Varus/Wukong/Yone,5,5,0.62
Braum/Lillia/Lux/Malphite/Sejuani/Sylas,5,5,0.56
Braum/Lillia/Lux/Nasus/Sejuani/Sylas,5,5,0.56
Braum/Lillia/Lux/Nasus/Sejuani/Taliyah,5,5,0.62
Braum/Lillia/Lux/Nasus/Sejuani/Vladimir,5,5,0.71
Braum/Lillia/Lux/Nidalee/Sejuani/Vladimir,5,5,0.71
Braum/Lillia/Lux/Olaf/Sejuani/Sylas,5,5,0.56
Braum/Lillia/Lux/Rakan/Sejuani/Senna,5,5,0.56
Braum/Lillia/Lux/Rakan/Sejuani/Seraphine,5,5,0.5
Braum/Lillia/Lux/Rakan/Sejuani/Sett,5,5,0.56
Braum/Lillia/Lux/Rakan/Sejuani/Sylas,5,5,0.5
Braum/Lillia/Lux/Rakan/Sejuani/Taliyah,5,5,0.56
Braum/Lillia/Lux/Rakan/Sejuani/Vladimir,5,5,0.62
Braum/Lillia/Lux/Sejuani/Skarner/Sylas,5,5,0.62
Braum/Lillia/Lux/Sejuani/Skarner/Vladimir,5,5,0.71
Braum/Lillia/Lux/Sejuani/Sylas/Zac,5,5,0.56
Braum/Lillia/Lux/Sejuani/Sylas/Zyra,5,5,0.56
Braum/Lillia/Lux/Sejuani/Taliyah/Zac,5,5,0.71
Braum/Lillia/Lux/Sejuani/Varus/Vladimir,5,5,0.71
Braum/Lillia/Lux/Sejuani/Vladimir/Zac,5,5,0.71
Braum/Lillia/Lux/Twitch/Varus/Vladimir,5,5,0.71
Braum/Lillia/Malphite/Nasus/Olaf/Sejuani,5,5,0.56
Braum/Lillia/Malphite/Nunu/Olaf/Yone,5,5,0.62
Braum/Lillia/Malphite/Olaf/Rakan/Sejuani,5,5,0.5
Braum/Lillia/Malphite/Olaf/Sejuani/Wukong,5,5,0.56
Braum/Lillia/Malphite/Olaf/Sejuani/Yone,5,5,0.56
Braum/Lillia/Malphite/Olaf/Sejuani/Zac,5,5,0.62
Braum/Lillia/Malphite/Rakan/Sejuani/Senna,5,5,0.5
Braum/Lillia/Malphite/Sejuani/Sylas/Taliyah,5,5,0.62
Braum/Lillia/Malphite/Sejuani/Taliyah/Zac,5,5,0.71
Braum/Lillia/Malphite/Sejuani/Zac/Zeri,5,5,0.62
Braum/Lillia/Malphite/Sylas/Taliyah/Zac,5,5,0.71
Braum/Lillia/Nasus/Nunu/Olaf/Yone,5,5,0.62
Braum/Lillia/Nasus/Nunu/Sejuani/Yone,5,6,0.62
Braum/Lillia/Nasus/Nunu/Twitch/Varus,5,5,0.56
Braum/Lillia/Nasus/Nunu/Twitch/Yone,5,5,0.56
Braum/Lillia/Nasus/Nunu/Wukong/Yone,5,5,0.62
Braum/Lillia/Nasus/Olaf/Sejuani/Skarner,5,5,0.56
Braum/Lillia/Nasus/Olaf/Sejuani/Sylas,5,5,0.56
Braum/Lillia/Nasus/Olaf/Sejuani/Wukong,5,5,0.56
Braum/Lillia/Nasus/Olaf/Sejuani/Yone,5,5,0.56
Braum/Lillia/Nasus/Qiyana/Rell/Rengar,5,5,0.62
Braum/Lillia/Nasus/Qiyana/Rengar/Sejuani,5,5,0.56
Braum/Lillia/Nasus/Rakan/Sejuani/Senna,5,5,0.56
Braum/Lillia/Nasus/Rell/Rengar/Sejuani,5,6,0.62
Braum/Lillia/Nasus/Rell/Rengar/Twitch,5,5,0.56
Braum/Lillia/Nasus/Rell/Twitch/Varus,5,5,0.56
Braum/Lillia/Nasus/Sejuani/Senna/Sett,5,5,0.56
Braum/Lillia/Nasus/Sejuani/Senna/Zeri,5,5,0.56
Braum/Lillia/Nasus/Sejuani/Sett/Volibear,5,5,0.62
Braum/Lillia/Nasus/Sejuani/Sylas/Taliyah,5,5,0.56
Braum/Lillia/Nasus/Sejuani/Taliyah/Vladimir,5,5,0.62
Braum/Lillia/Nasus/Sejuani/Twitch/Varus,5,6,0.62
Braum/Lillia/Nasus/Sejuani/Wukong/Yone,5,5,0.56
Braum/Lillia/Nidalee/Rakan/Sejuani/Senna,5,5,0.5
Braum/Lillia/Nidalee/Rakan/Sejuani/Seraphine,5,5,0.45
Braum/Lillia/Nidalee/Rakan/Sejuani/Sett,5,5,0.5
Braum/Lillia/Nunu/Olaf/Rakan/Yone,5,5,0.56
Braum/Lillia/Nunu/Olaf/Sejuani/Yone,5,6,0.62
Braum/Lillia/Nunu/Olaf/Skarner/Yone,5,5,0.62
Braum/Lillia/Nunu/Olaf/Sylas/Yone,5,5,0.62
Braum/Lillia/Nunu/Olaf/Twitch/Yone,5,5,0.56
Braum/Lillia/Nunu/Olaf/Yone/Zac,5,5,0.62
Braum/Lillia/Nunu/Rakan/Sejuani/Senna,5,6,0.56
Braum/Lillia/Nunu/Rakan/Sejuani/Yone,5,6,0.56
Braum/Lillia/Nunu/Rakan/Senna/Seraphine,5,5,0.5
Braum/Lillia/Nunu/Rakan/Senna/Twitch,5,5,0.5
Braum/Lillia/Nunu/Rakan/Senna/Yone,5,5,0.56
Braum/Lillia/Nunu/Rakan/Senna/Zeri,5,5,0.56
Braum/Lillia/Nunu/Rakan/Seraphine/Yone,5,5,0.5
Braum/Lillia/Nunu/Rakan/Sett/Volibear,5,5,0.56
Braum/Lillia/Nunu/Rakan/Sett/Yone,5,5,0.56
Braum/Lillia/Nunu/Rakan/Twitch/Varus,5,5,0.5
Braum/Lillia/Nunu/Rakan/Twitch/Yone,5,5,0.5
Braum/Lillia/Nunu/Rakan/Wukong/Yone,5,5,0.56
Braum/Lillia/Nunu/Sejuani/Wukong/Yone,5,6,0.62
Braum/Lillia/Nunu/Sejuani/Yone/Zac,5,6,0.62
Braum/Lillia/Nunu/Twitch/Varus/Yone,5,5,0.56
Braum/Lillia/Nunu/Twitch/Varus/Zac,5,5,0.56
Braum/Lillia/Nunu/Twitch/Wukong/Yone,5,5,0.56
Braum/Lillia/Nunu/Twitch/Yone/Zac,5,5,0.56
Braum/Lillia/Nunu/Wukong/Yone/Zac,5,5,0.62
Braum/Lillia/Olaf/Rakan/Sejuani/Senna,5,5,0.5
Braum/Lillia/Olaf/Rakan/Sejuani/Seraphine,5,5,0.45
Braum/Lillia/Olaf/Rakan/Sejuani/Sett,5,5,0.5
Braum/Lillia/Olaf/Rakan/Sejuani/Skarner,5,5,0.5
Braum/Lillia/Olaf/Rakan/Sejuani/Sylas,5,5,0.5
Braum/Lillia/Olaf/Rakan/Sejuani/Wukong,5,5,0.5
Braum/Lillia/Olaf/Rakan/Sejuani/Yone,5,5,0.5
Braum/Lillia/Olaf/Sejuani/Skarner/Wukong,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Skarner/Yone,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Skarner/Zac,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Taliyah,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Vladimir,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Wukong,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Yone,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Zac,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Sylas/Zyra,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Wukong/Zac,5,5,0.56
Braum/Lillia/Olaf/Sejuani/Yone/Zac,5,5,0.56
Braum/Lillia/Qiyana/Rakan/Rell/Rengar,5,5,0.56
Braum/Lillia/Qiyana/Rakan/Rengar/Sejuani,5,5,0.5
Braum/Lillia/Qiyana/Rakan/Sejuani/Senna,5,5,0.5
Braum/Lillia/Qiyana/Rell/Rengar/Sejuani,5,6,0.62
Braum/Lillia/Qiyana/Rell/Rengar/Twitch,5,5,0.56
Braum/Lillia/Qiyana/Rell/Rengar/Zac,5,5,0.62
Braum/Lillia/Qiyana/Rengar/Sejuani/Zac,5,5,0.56
Braum/Lillia/Rakan/Rell/Rengar/Sejuani,5,6,0.56
Braum/Lillia/Rakan/Rell/Rengar/Senna,5,5,0.56
Braum/Lillia/Rakan/Rell/Rengar/Seraphine,5,5,0.5
Braum/Lillia/Rakan/Rell/Rengar/Sett,5,5,0.56
Braum/Lillia/Rakan/Rell/Rengar/Twitch,5,5,0.5
Braum/Lillia/Rakan/Rell/Sejuani/Senna,5,6,0.56
Braum/Lillia/Rakan/Rell/Senna/Seraphine,5,5,0.5
Braum/Lillia/Rakan/Rell/Senna/Twitch,5,5,0.5
Braum/Lillia/Rakan/Rell/Senna/Zeri,5,5,0.56
Braum/Lillia/Rakan/Rell/Sett/Volibear,5,5,0.56
Braum/Lillia/Rakan/Rell/Twitch/Varus,5,5,0.5
Braum/Lillia/Rakan/Rengar/Sejuani/Senna,5,5,0.5
Braum/Lillia/Rakan/Rengar/Sejuani/Seraphine,5,5,0.45
Braum/Lillia/Rakan/Rengar/Sejuani/Sett,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Seraphine,6,6,0.6
Braum/Lillia/Rakan/Sejuani/Senna/Sett,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Senna/Skarner,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Sylas,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Taliyah,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Senna/Twitch,5,6,0.56
Braum/Lillia/Rakan/Sejuani/Senna/Varus,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Vladimir,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Senna/Volibear,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Wukong,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Yone,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Senna/Zac,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Senna/Zeri,6,6,0.67
Braum/Lillia/Rakan/Sejuani/Senna/Zyra,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Seraphine/Taliyah,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Seraphine/Varus,5,5,0.45
Braum/Lillia/Rakan/Sejuani/Seraphine/Volibear,5,5,0.45
Braum/Lillia/Rakan/Sejuani/Seraphine/Yone,5,5,0.45
Braum/Lillia/Rakan/Sejuani/Seraphine/Zeri,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Sett/Taliyah,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Sett/Varus,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Sett/Volibear,6,6,0.67
Braum/Lillia/Rakan/Sejuani/Sett/Yone,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Sett/Zeri,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Sylas/Taliyah,5,5,0.5
Braum/Lillia/Rakan/Sejuani/Taliyah/Vladimir,5,5,0.56
Braum/Lillia/Rakan/Sejuani/Twitch/Varus,5,6,0.56
Braum/Lillia/Rakan/Sejuani/Wukong/Yone,5,5,0.5
Braum/Lillia/Rakan/Senna/Seraphine/Twitch,5,5,0.45
Braum/Lillia/Rakan/Senna/Seraphine/Zeri,5,5,0.56
Braum/Lillia/Rakan/Senna/Seraphine/Zyra,5,5,0.5
Braum/Lillia/Rakan/Senna/Twitch/Varus,5,5,0.5
Braum/Lillia/Rakan/Senna/Twitch/Zeri,5,5,0.5
Braum/Lillia/Rakan/Seraphine/Sett/Volibear,5,5,0.5
Braum/Lillia/Rakan/Seraphine/Twitch/Varus,5,5,0.45
Braum/Lillia/Rakan/Sett/Twitch/Varus,5,5,0.5
Braum/Lillia/Rakan/Sett/Twitch/Volibear,5,5,0.5
Braum/Lillia/Rell/Rengar/Sejuani/Zac,5,6,0.62
Braum/Lillia/Rell/Rengar/Twitch/Varus,5,5,0.56
Braum/Lillia/Rell/Rengar/Twitch/Zac,5,5,0.56
Braum/Lillia/Rell/Twitch/Varus/Zac,5,5,0.56
Braum/Lillia/Sejuani/Senna/Sett/Volibear,5,5,0.56
Braum/Lillia/Sejuani/Senna/Sett/Zac,5,5,0.56
Braum/Lillia/Sejuani/Senna/Sett/Zeri,5,5,0.56
Braum/Lillia/Sejuani/Senna/Zac/Zeri,5,5,0.62
Braum/Lillia/Sejuani/Seraphine/Taliyah/Zac,5,5,0.62
Braum/Lillia/Sejuani/Seraphine/Zac/Zeri,5,5,0.56
Braum/Lillia/Sejuani/Sett/Volibear/Zac,5,5,0.56
Braum/Lillia/Sejuani/Skarner/Sylas/Taliyah,5,5,0.56
Braum/Lillia/Sejuani/Sylas/Taliyah/Zac,5,5,0.62
